,match_id,player,date,year,tournament,rankdist,wikibuzz,inverse_b365,inverse_avg,inverse_best,outcome
19860,19860,Sloane Stephens,2018-10-24,2018.0,BNP Paribas WTA Finals,-0.05555555555555555,-1.4986297669623316,0.6211180069036246,0.5882352776180919,0.55865922978277,1
19862,19862,Elina Svitolina,2018-10-25,2018.0,BNP Paribas WTA Finals,0.19047619047619047,0.8266228420844155,0.47619049781574513,0.4807692484037417,0.46082947688548437,1
19861,19861,Karolina Pliskova,2018-10-25,2018.0,BNP Paribas WTA Finals,0.07500000000000001,-0.06899287148695141,0.6024096506672237,0.584795308591713,0.5376344044672463,1
19861,19861,Petra Kvitova,2018-10-25,2018.0,BNP Paribas WTA Finals,-0.07500000000000001,0.06899287148695141,0.47619049781574513,0.46082947688548437,0.41666665010982157,0
19862,19862,Caroline Wozniacki,2018-10-25,2018.0,BNP Paribas WTA Finals,-0.19047619047619047,-0.8266228420844155,0.6024096506672237,0.5617977618388555,0.5405405335743294,0
19864,19864,Angelique Kerber,2018-10-26,2018.0,BNP Paribas WTA Finals,-0.33333333333333337,0.16008267517549318,0.5,0.48780488939529254,0.4545454446934474,0
19863,19863,Kiki Bertens,2018-10-26,2018.0,BNP Paribas WTA Finals,0.1388888888888889,-0.6421129575042728,0.47619049781574513,0.47619049781574513,0.4545454446934474,1
19863,19863,Naomi Osaka,2018-10-26,2018.0,BNP Paribas WTA Finals,-0.1388888888888889,0.6421129575042728,0.6024096506672237,0.5681818212605705,0.543478251010574,0
19864,19864,Sloane Stephens,2018-10-26,2018.0,BNP Paribas WTA Finals,0.33333333333333337,-0.16008267517549318,0.5813953391663639,0.5555555702727522,0.5,1
19866,19866,Kiki Bertens,2018-10-27,2018.0,BNP Paribas WTA Finals,0.031746031746031744,1.1434790284773302,0.4219409486444344,0.4273504430255482,0.40983605596270195,0
19865,19865,Sloane Stephens,2018-10-27,2018.0,BNP Paribas WTA Finals,-0.04166666666666666,0.9529534449911644,0.6211180069036246,0.6024096506672237,0.5747126405282259,1
19866,19866,Elina Svitolina,2018-10-27,2018.0,BNP Paribas WTA Finals,-0.031746031746031744,-1.1434790284773302,0.6369426538796358,0.6172839488003461,0.5917159562968884,1
19865,19865,Karolina Pliskova,2018-10-27,2018.0,BNP Paribas WTA Finals,0.04166666666666666,-0.9529534449911644,0.4347826177095873,0.4424778779733619,0.40816325736214665,0
19867,19867,Sloane Stephens,2018-10-28,2018.0,BNP Paribas WTA Finals,-0.023809523809523808,-1.0617355789181018,0.5813953391663639,0.5681818212605705,0.543478251010574,0
19867,19867,Elina Svitolina,2018-10-28,2018.0,BNP Paribas WTA Finals,0.023809523809523808,1.0617355789181018,0.47619049781574513,0.47393367285195304,0.4444444444444444,1
19870,19870,Aryna Sabalenka,2018-10-30,2018.0,WTA Elite Trophy,-0.03070175438596491,0.558654942317421,0.6535947834637234,0.6493506654355597,0.5747126405282259,1
19869,19869,Anett Kontaveit,2018-10-30,2018.0,WTA Elite Trophy,0.026923076923076925,0.24861325336353116,0.6211180069036246,0.598802410597492,0.5649717575005543,0
19870,19870,Ashleigh Barty,2018-10-30,2018.0,WTA Elite Trophy,0.03070175438596491,-0.558654942317421,0.4219409486444344,0.3968253998289063,0.3584229439687277,0
19869,19869,Elise Mertens,2018-10-30,2018.0,WTA Elite Trophy,-0.026923076923076925,-0.24861325336353116,0.4545454446934474,0.4504504446452745,0.4255319321625053,1
19868,19868,Qiang Wang,2018-10-30,2018.0,WTA Elite Trophy,0.05454545454545455,-0.3290672886146353,0.6535947834637234,0.6172839488003461,0.5714285714285714,0
19868,19868,Daria Kasatkina,2018-10-30,2018.0,WTA Elite Trophy,-0.05454545454545455,0.3290672886146353,0.4219409486444344,0.43290044362370655,0.3968253998289063,1
19871,19871,Madison Keys,2018-10-31,2018.0,WTA Elite Trophy,0.037500000000000006,-1.363872842362298,0.5,0.49019608759779254,0.47169813867055094,1
19872,19872,Anett Kontaveit,2018-10-31,2018.0,WTA Elite Trophy,0.021428571428571422,1.3706497439723746,0.3333333333333333,0.3378378334839559,0.3164556876070856,1
19873,19873,Garbiñe Muguruza,2018-10-31,2018.0,WTA Elite Trophy,-0.03104575163398693,-1.1470929032297457,0.7142857264499277,0.6802720956035777,0.6493506654355597,1
19871,19871,Daria Kasatkina,2018-10-31,2018.0,WTA Elite Trophy,-0.037500000000000006,1.363872842362298,0.5813953391663639,0.55865922978277,0.5347593569251704,0
19872,19872,Julia Goerges,2018-10-31,2018.0,WTA Elite Trophy,-0.021428571428571422,-1.3706497439723746,0.7352941099128922,0.709219874945225,0.6666666666666666,0
19873,19873,Zhang Shuai,2018-10-31,2018.0,WTA Elite Trophy,0.03104575163398693,1.1470929032297457,0.36363636363636365,0.3676470549564461,0.35087720472359923,0
20106,20106,Julia Goerges,2018-11-01,2018.0,WTA Elite Trophy,0.005494505494505503,1.4907216055947183,0.5813953391663639,0.5464480746169359,0.5263157960780771,1
20107,20107,Zhang Shuai,2018-11-01,2018.0,WTA Elite Trophy,0.06313131313131314,0.5044358256672197,0.4444444444444444,0.42372883239445913,0.3968253998289063,0
20106,20106,Elise Mertens,2018-11-01,2018.0,WTA Elite Trophy,-0.005494505494505503,-1.4907216055947183,0.5,0.5025125604058627,0.4854369066878265,0
20105,20105,Ashleigh Barty,2018-11-01,2018.0,WTA Elite Trophy,0.0029239766081871343,0.3665820380925834,0.5,0.49751244017146684,0.4464285695279131,1
20105,20105,Caroline Garcia,2018-11-01,2018.0,WTA Elite Trophy,-0.0029239766081871343,-0.3665820380925834,0.5813953391663639,0.5524862053113339,0.523560218573669,0
20107,20107,Anastasija Sevastova,2018-11-01,2018.0,WTA Elite Trophy,-0.06313131313131314,-0.5044358256672197,0.6369426538796358,0.6249999906867744,0.598802410597492,1
20108,20108,Aryna Sabalenka,2018-11-02,2018.0,WTA Elite Trophy,-0.027777777777777776,-0.24751324203226877,0.7142857264499277,0.704225373395827,0.6756756669679118,0
20109,20109,Anastasija Sevastova,2018-11-02,2018.0,WTA Elite Trophy,-0.03208556149732621,1.7734103305598585,0.5,0.5128205002804169,0.4854369066878265,0
20110,20110,Madison Keys,2018-11-02,2018.0,WTA Elite Trophy,-0.017045454545454544,0.5698373420069608,0.6535947834637234,0.6329113752141712,0.6024096506672237,0
20110,20110,Qiang Wang,2018-11-02,2018.0,WTA Elite Trophy,0.017045454545454544,-0.5698373420069608,0.4219409486444344,0.4149377445583434,0.392156870078234,1
20108,20108,Caroline Garcia,2018-11-02,2018.0,WTA Elite Trophy,0.027777777777777776,0.24751324203226877,0.36363636363636365,0.34602074868545984,0.32258065508506084,1
20109,20109,Garbiñe Muguruza,2018-11-02,2018.0,WTA Elite Trophy,0.03208556149732621,-1.7734103305598585,0.5813953391663639,0.5319148949661531,0.48780488939529254,1
20112,20112,Qiang Wang,2018-11-03,2018.0,WTA Elite Trophy,0.01336898395721925,0.1455693711840017,0.4545454446934474,0.4444444444444444,0.40816325736214665,1
20111,20111,Ashleigh Barty,2018-11-03,2018.0,WTA Elite Trophy,0.018796992481203006,1.0685681673197331,0.5263157960780771,0.5102040717026832,0.47619049781574513,1
20112,20112,Garbiñe Muguruza,2018-11-03,2018.0,WTA Elite Trophy,-0.01336898395721925,-0.1455693711840017,0.6024096506672237,0.598802410597492,0.5813953391663639,0
20111,20111,Julia Goerges,2018-11-03,2018.0,WTA Elite Trophy,-0.018796992481203006,-1.0685681673197331,0.5263157960780771,0.5347593569251704,0.5128205002804169,0
20113,20113,Qiang Wang,2018-11-04,2018.0,WTA Elite Trophy,0.007177033492822962,-0.9396925862314043,0.5555555702727522,0.5494505336154795,0.5263157960780771,0
20113,20113,Ashleigh Barty,2018-11-04,2018.0,WTA Elite Trophy,-0.007177033492822962,0.9396925862314043,0.5,0.4926108443811376,0.47393367285195304,1
20227,20227,Kiki Bertens,2018-12-31,2018.0,Brisbane International,-0.009530791788856303,0.3437715391028243,0.47619049781574513,0.4807692484037417,0.448430489438057,0
20226,20226,Nao Hibino,2018-12-31,2018.0,ASB Classic,-0.0006005404864377947,0.5108256237659907,0.5555555702727522,0.5376344044672463,0.5181347291073825,0
20233,20233,Monica Niculescu,2018-12-31,2018.0,Shenzhen Open,0.001040402288885035,-0.1791575534512981,0.4444444444444444,0.4587155822832253,0.3610108328107347,0
20234,20234,Samantha Stosur,2018-12-31,2018.0,Brisbane International,0.038109756097560975,0.8244212663340437,0.4,0.3968253998289063,0.3773584769857703,0
20235,20235,Ons Jabeur,2018-12-31,2018.0,Shenzhen Open,0.010040640688501076,0.20585205420414876,0.3816794059846342,0.392156870078234,0.3597122339177876,0
20236,20236,Destanee Aiava,2018-12-31,2018.0,Brisbane International,0.0019386285587681398,2.5188082014636817,0.4,0.38314177785179004,0.35714286322496386,0
20224,20224,Caroline Garcia,2018-12-31,2018.0,Brisbane International,-0.09868421052631579,-1.0589904925855573,0.7352941099128922,0.729927004758713,0.7142857264499277,0
20229,20229,Jana Cepelova,2018-12-31,2018.0,Shenzhen Open,0.004714576962283383,0.5344255391068642,0.4545454446934474,0.46082947688548437,0.4255319321625053,0
20230,20230,Tatjana Maria,2018-12-31,2018.0,Brisbane International,0.009510869565217392,0.6931471805599453,0.4444444444444444,0.4366812299816886,0.40816325736214665,0
20232,20232,Qiang Wang,2018-12-31,2018.0,Shenzhen Open,-0.007936507936507938,-1.0575932692235643,0.6666666666666666,0.6666666666666666,0.6289308044070249,0
20227,20227,Ana Konjuh,2018-12-31,2018.0,Brisbane International,0.009530791788856303,-0.3437715391028243,0.6024096506672237,0.5747126405282259,0.5464480746169359,1
20236,20236,Ajla Tomljanovic,2018-12-31,2018.0,Brisbane International,-0.0019386285587681398,-2.5188082014636817,0.6666666666666666,0.6711409353016787,0.6410256645383223,1
20235,20235,Katerina Siniakova,2018-12-31,2018.0,Shenzhen Open,-0.010040640688501076,-0.20585205420414876,0.6944444168497026,0.6666666666666666,0.6410256645383223,1
20234,20234,Anastasija Sevastova,2018-12-31,2018.0,Brisbane International,-0.038109756097560975,-0.8244212663340437,0.6666666666666666,0.6578947450975964,0.6211180069036246,1
20233,20233,Aryna Sabalenka,2018-12-31,2018.0,Shenzhen Open,-0.001040402288885035,0.1791575534512981,0.6369426538796358,0.6024096506672237,0.5464480746169359,1
20232,20232,Alison Riske,2018-12-31,2018.0,Shenzhen Open,0.007936507936507938,1.0575932692235643,0.4,0.392156870078234,0.34482757486713095,1
20230,20230,Mirjana Lucic-Baroni,2018-12-31,2018.0,Brisbane International,-0.009510869565217392,-0.6931471805599453,0.6369426538796358,0.6211180069036246,0.5917159562968884,1
20229,20229,Magda Linette,2018-12-31,2018.0,Shenzhen Open,-0.004714576962283383,-0.5344255391068642,0.6211180069036246,0.598802410597492,0.5681818212605705,1
20226,20226,Su-Wei Hsieh,2018-12-31,2018.0,ASB Classic,0.0006005404864377947,-0.5108256237659907,0.5263157960780771,0.5208333449748658,0.5,1
20224,20224,Alize Cornet,2018-12-31,2018.0,Brisbane International,0.09868421052631579,1.0589904925855573,0.3333333333333333,0.3267973917318617,0.28735632026411295,1
1981,1981,Petra Kvitova,2019-01-01,2019.0,Brisbane International,-0.11507936507936507,-0.2143834892536176,0.8333333002196431,0.8064516067008695,0.7812500174622987,1
1980,1980,Veronika Kudermetova,2019-01-01,2019.0,Shenzhen Open,0.016290726817042606,1.875280441277916,0.26666666666666666,0.2570694018078012,0.22675737746041494,1
1979,1979,Johanna Konta,2019-01-01,2019.0,Brisbane International,0.13963963963963963,0.19565870670092667,0.5,0.47619049781574513,0.4545454446934474,1
1988,1988,Anastasija Sevastova,2019-01-01,2019.0,Brisbane International,-0.062337662337662345,-0.9238876127979725,0.7142857264499277,0.6944444168497026,0.6666666666666666,1
1977,1977,Su-Wei Hsieh,2019-01-01,2019.0,ASB Classic,-0.02394957983193277,0.31015492830383945,0.6666666666666666,0.6451613101701217,0.6134969343100499,1
1982,1982,Monica Niculescu,2019-01-01,2019.0,Shenzhen Open,0.03535353535353535,1.0498221244986778,0.5464480746169359,0.55865922978277,0.5347593569251704,1
1978,1978,Sofia Kenin,2019-01-01,2019.0,ASB Classic,0.012019230769230768,1.1387783303934444,0.5,0.4926108443811376,0.4651162584386312,1
1983,1983,Naomi Osaka,2019-01-01,2019.0,Brisbane International,-0.19595141700404858,-1.6462514642883006,0.8771929934634618,0.8620689903229801,0.8403360940467084,1
1989,1989,Sara Sorribes Tormo,2019-01-01,2019.0,ASB Classic,0.009648688767936665,0.8677334173054794,0.3816794059846342,0.38314177785179004,0.36363636363636365,1
1985,1985,Alison Riske,2019-01-01,2019.0,Shenzhen Open,-0.0020445252158109942,0.5467676454575736,0.6666666666666666,0.6711409353016787,0.6451613101701217,1
1986,1986,Aliaksandra Sasnovich,2019-01-01,2019.0,Brisbane International,-0.02258064516129032,-0.7106695312521478,0.6024096506672237,0.6097561028796531,0.5617977618388555,1
1987,1987,Bibiane Schoofs,2019-01-01,2019.0,ASB Classic,0.014661036828524512,1.7058981786216625,0.3816794059846342,0.3731343190636555,0.35087720472359923,1
1976,1976,Julia Goerges,2019-01-01,2019.0,ASB Classic,-0.05809523809523809,-0.5306282510621705,0.8333333002196431,0.8474576647889183,0.8196721119254039,1
1990,1990,Barbora Strycova,2019-01-01,2019.0,ASB Classic,-0.01919191919191919,0.22314355131420982,0.7692307974459868,0.7633588119692684,0.7518796749870864,1
1991,1991,Ajla Tomljanovic,2019-01-01,2019.0,Brisbane International,0.010518934081346423,1.599387576580599,0.4444444444444444,0.4184100234757497,0.38759691068654945,1
1984,1984,Kristyna Pliskova,2019-01-01,2019.0,Shenzhen Open,-0.002638297872340425,0.18232155679395473,0.29411763880904596,0.29761905691115526,0.2724795583682451,1
1975,1975,Kirsten Flipkens,2019-01-01,2019.0,ASB Classic,-0.01137560564567095,0.15560062406071806,,0.5464480746169359,0.523560218573669,1
1984,1984,Shuai Peng,2019-01-01,2019.0,Shenzhen Open,0.002638297872340425,-0.18232155679395473,0.7692307974459868,0.7518796749870864,0.7299270072992701,0
1972,1972,Amanda Anisimova,2019-01-01,2019.0,ASB Classic,-0.0050975177304964535,-0.6931471805599454,0.6944444168497026,0.6578947450975964,0.6211180069036246,1
1971,1971,Timea Babos,2019-01-01,2019.0,ASB Classic,-0.010370205173951829,-2.667712585375635,0.5,0.46082947688548437,0.4347826086956522,0
1972,1972,Jana Cepelova,2019-01-01,2019.0,ASB Classic,0.0050975177304964535,0.6931471805599454,0.3816794059846342,0.38759691068654945,0.18975332068311196,0
1974,1974,Pauline Parmentier,2019-01-01,2019.0,Shenzhen Open,-0.005952380952380952,0.03141619623337899,0.47619049781574513,0.4347826177095873,0.4081632653061224,0
1975,1975,Sachia Vickery,2019-01-01,2019.0,ASB Classic,0.01137560564567095,-0.15560062406071806,,0.5050505001853163,0.4694835680751174,0
1976,1976,Johanna Larsson,2019-01-01,2019.0,ASB Classic,0.05809523809523809,0.5306282510621705,0.23094688628633928,0.20449898308866254,0.18348623853211007,0
1977,1977,Polona Hercog,2019-01-01,2019.0,ASB Classic,0.02394957983193277,-0.31015492830383945,0.4,0.4065040587370328,0.3802281368821293,0
1978,1978,Petra Martic,2019-01-01,2019.0,ASB Classic,-0.012019230769230768,-1.1387783303934444,0.5813953391663639,0.5617977618388555,0.5464480874316939,0
1979,1979,Sloane Stephens,2019-01-01,2019.0,Brisbane International,-0.13963963963963963,-0.19565870670092667,0.5813953391663639,0.5747126405282259,0.5555555555555556,0
1981,1981,Danielle Collins,2019-01-01,2019.0,Brisbane International,0.11507936507936507,0.2143834892536176,0.23094688628633928,0.2463054221905688,0.2222222222222222,0
1982,1982,Jelena Ostapenko,2019-01-01,2019.0,Shenzhen Open,-0.03535353535353535,-1.0498221244986778,0.5464480746169359,0.4950495096249109,0.4608294930875576,0
1983,1983,Destanee Aiava,2019-01-01,2019.0,Brisbane International,0.19595141700404858,1.6462514642883006,0.18181818181818182,0.18726591225196432,0.15600624024961,0
1992,1992,Lesia Tsurenko,2019-01-01,2019.0,Brisbane International,-0.0335034681324434,-4.681445120750821,0.8474576647889183,0.8403360940467084,0.8196721119254039,1
1985,1985,Evgeniya Rodina,2019-01-01,2019.0,Shenzhen Open,0.0020445252158109942,-0.5467676454575736,0.4,0.38022812033701325,0.36363636363636365,0
1986,1986,Anastasia Potapova,2019-01-01,2019.0,Brisbane International,0.02258064516129032,0.7106695312521478,0.47619049781574513,0.44052863806273873,0.38167938931297707,0
1971,1971,Bianca Andreescu,2019-01-01,2019.0,ASB Classic,0.010370205173951829,2.667712585375635,0.5813953391663639,0.5917159562968884,0.5617977618388555,1
1974,1974,Sorana Cirstea,2019-01-01,2019.0,Shenzhen Open,0.005952380952380952,-0.03141619623337899,0.6024096506672237,0.6172839488003461,0.5882352776180919,1
1993,1993,Venus Williams,2019-01-01,2019.0,ASB Classic,-0.0060331825037707384,0.22106745373397965,0.4444444444444444,0.4385964967317309,0.39370079331436747,1
1980,1980,Anastasia Pavlyuchenkova,2019-01-01,2019.0,Shenzhen Open,-0.016290726817042606,-1.875280441277916,0.8,0.7936507996578126,0.7518796992481203,0
1988,1988,Daria Gavrilova,2019-01-01,2019.0,Brisbane International,0.062337662337662345,0.9238876127979725,0.36363636363636365,0.3610108328107347,0.29673590504451036,0
1989,1989,Kirsten Flipkens,2019-01-01,2019.0,ASB Classic,-0.009648688767936665,-0.8677334173054794,0.6944444168497026,0.6711409353016787,0.6451612903225806,0
1990,1990,Taylor Townsend,2019-01-01,2019.0,ASB Classic,0.01919191919191919,-0.22314355131420982,0.29411763880904596,0.2857142857142857,0.2617801047120419,0
1991,1991,Katerina Siniakova,2019-01-01,2019.0,Brisbane International,-0.010518934081346423,-1.599387576580599,0.6369426538796358,0.6329113752141712,0.6060606060606061,0
1992,1992,Kimberly Birrell,2019-01-01,2019.0,Brisbane International,0.0335034681324434,4.681445120750821,0.2222222222222222,0.20920501173787484,0.18181818181818182,0
1993,1993,Victoria Azarenka,2019-01-01,2019.0,ASB Classic,0.0060331825037707384,-0.22106745373397965,0.6369426538796358,0.6134969343100499,0.591715976331361,0
1994,1994,Ivana Jorovic,2019-01-01,2019.0,Shenzhen Open,0.0015407241403459634,1.8052731883947781,0.47619049781574513,0.45662099263558775,0.4347826086956522,0
1994,1994,Vera Zvonareva,2019-01-01,2019.0,Shenzhen Open,-0.0015407241403459634,-1.8052731883947781,0.6024096506672237,0.5952381138223105,0.5747126405282259,1
1987,1987,Alison Van Uytvanck,2019-01-01,2019.0,ASB Classic,-0.014661036828524512,-1.7058981786216625,0.6944444168497026,0.6802720956035777,0.6578947368421053,0
1996,1996,Mona Barthel,2019-01-02,2019.0,ASB Classic,0.05844155844155843,0.7204673556463286,0.2857142857142857,0.2785515386931115,0.2597402597402597,0
1995,1995,Eugenie Bouchard,2019-01-02,2019.0,ASB Classic,-0.005747126436781609,-2.6711672377104465,0.7812500174622987,0.7812500174622987,0.7575757274724029,1
1999,1999,Sofia Kenin,2019-01-02,2019.0,ASB Classic,0.0007692307692307686,1.2218449290920579,0.5555555702727522,0.5524862053113339,0.5235602094240838,0
2000,2000,Kristyna Pliskova,2019-01-02,2019.0,Shenzhen Open,-0.0005372877713303234,-0.930395338055697,0.3076923076923077,0.3184713269398179,0.29411764705882354,0
2001,2001,Marie Bouzkova,2019-01-02,2019.0,Brisbane International,0.11780575539568346,0.6931471805599453,0.23094688628633928,0.22779043972968221,0.2127659574468085,0
2002,2002,Ekaterina Alexandrova,2019-01-02,2019.0,Shenzhen Open,0.06322444678609063,0.46877588200741305,0.29411763880904596,0.2958579781484442,0.25641025641025644,0
2003,2003,Elina Svitolina,2019-01-02,2019.0,Brisbane International,-0.21666666666666667,-1.1179468627350877,0.7812500174622987,0.7692307974459868,0.7518796992481203,0
2004,2004,Harriet Dart,2019-01-02,2019.0,Brisbane International,0.08419768151311775,1.3449185612637253,0.16666666666666666,0.18691589118237167,0.1639344262295082,0
2009,2009,Laura Siegemund,2019-01-02,2019.0,ASB Classic,0.3244837758112094,1.3635174185753038,0.2857142857142857,0.31152647604866296,0.28169014084507044,0
2008,2008,Ons Jabeur,2019-01-02,2019.0,Shenzhen Open,-0.002380952380952381,0.3443774161283263,0.6369426538796358,0.6410256645383223,0.6097560975609756,0
1998,1998,Petra Kvitova,2019-01-02,2019.0,Brisbane International,-0.09285714285714285,-0.24457030380553307,0.5555555702727522,0.5291005331052083,0.5,0
1997,1997,Monica Puig,2019-01-02,2019.0,ASB Classic,0.016846361185983826,-0.029108084158070657,0.6024096506672237,0.584795308591713,0.5617977528089888,0
1995,1995,Bibiane Schoofs,2019-01-02,2019.0,ASB Classic,0.005747126436781609,2.6711672377104465,0.2857142857142857,0.27100270582468855,0.24330900243309,0
2004,2004,Anastasija Sevastova,2019-01-02,2019.0,Brisbane International,-0.08419768151311775,-1.3449185612637253,0.8928571390558262,0.8620689903229801,0.8333333002196431,1
1996,1996,Julia Goerges,2019-01-02,2019.0,ASB Classic,-0.05844155844155843,-0.7204673556463286,0.7812500174622987,0.7751938213730989,0.7518796749870864,1
1997,1997,Su-Wei Hsieh,2019-01-02,2019.0,ASB Classic,-0.016846361185983826,0.029108084158070657,0.47619049781574513,0.4672896967193271,0.4464285695279131,1
1998,1998,Anett Kontaveit,2019-01-02,2019.0,Brisbane International,0.09285714285714285,0.24457030380553307,0.5263157960780771,0.5208333449748658,0.48780488939529254,1
2006,2006,Johanna Konta,2019-01-02,2019.0,Brisbane International,-0.0052878965922444204,2.3182357889435026,0.7518796749870864,0.7142857264499277,0.6896551724137931,0
1999,1999,Viktoria Kuzmova,2019-01-02,2019.0,ASB Classic,-0.0007692307692307686,-1.2218449290920579,0.5263157960780771,0.49751244017146684,0.47169813867055094,1
2000,2000,Monica Niculescu,2019-01-02,2019.0,Shenzhen Open,0.0005372877713303234,0.930395338055697,0.7518796749870864,0.7352941099128922,0.6896551497342619,1
2001,2001,Karolina Pliskova,2019-01-02,2019.0,Brisbane International,-0.11780575539568346,-0.6931471805599453,0.8333333002196431,0.8264462549368408,0.8,1
2002,2002,Aryna Sabalenka,2019-01-02,2019.0,Shenzhen Open,-0.06322444678609063,-0.46877588200741305,0.7692307974459868,0.7575757274724029,0.7352941099128922,1
2003,2003,Aliaksandra Sasnovich,2019-01-02,2019.0,Brisbane International,0.21666666666666667,1.1179468627350877,0.2857142857142857,0.28169014462874165,0.26246719554291165,1
2007,2007,Kiki Bertens,2019-01-02,2019.0,Brisbane International,-0.08169934640522875,1.2452703614240563,0.6211180069036246,0.6097561028796531,0.591715976331361,0
2008,2008,Yafan Wang,2019-01-02,2019.0,Shenzhen Open,0.002380952380952381,-0.3443774161283263,0.4444444444444444,0.40816325736214665,0.3846153987229934,1
2006,2006,Ajla Tomljanovic,2019-01-02,2019.0,Brisbane International,0.0052878965922444204,-2.3182357889435026,0.3076923076923077,0.33557046765083937,0.3076923076923077,1
2007,2007,Donna Vekic,2019-01-02,2019.0,Brisbane International,0.08169934640522875,-1.2452703614240563,0.4545454446934474,0.44052863806273873,0.4255319321625053,1
2009,2009,Caroline Wozniacki,2019-01-02,2019.0,ASB Classic,-0.3244837758112094,-1.3635174185753038,0.7812500174622987,0.7407407276587887,0.6896551497342619,1
2012,2012,Viktoria Kuzmova,2019-01-03,2019.0,ASB Classic,-0.009583333333333334,0.6867573824611741,0.4347826177095873,0.4347826177095873,0.41666665010982157,1
2011,2011,Amanda Anisimova,2019-01-03,2019.0,ASB Classic,0.01988636363636364,0.5817539430023329,0.6024096506672237,0.5649717575005543,0.5347593569251704,1
2010,2010,Caroline Wozniacki,2019-01-03,2019.0,ASB Classic,-0.32675438596491224,-1.973034927809136,0.8333333002196431,0.8130081174740657,0.7692307692307692,0
2011,2011,Barbora Strycova,2019-01-03,2019.0,ASB Classic,-0.01988636363636364,-0.5817539430023329,0.47619049781574513,0.48309180301925464,0.45454545454545453,0
2012,2012,Amanda Anisimova,2019-01-03,2019.0,ASB Classic,0.009583333333333334,-0.6867573824611741,0.6211180069036246,0.6134969343100499,0.591715976331361,0
2013,2013,Anastasija Sevastova,2019-01-03,2019.0,Brisbane International,0.1090909090909091,0.5244840751000223,0.5263157960780771,0.5154639023221231,0.48780487804878053,0
2014,2014,Anett Kontaveit,2019-01-03,2019.0,Brisbane International,-0.012962962962962968,1.5874326001758279,0.6024096506672237,0.6097561028796531,0.5847953216374269,0
2015,2015,Lauren Davis,2019-01-03,2019.0,ASB Classic,0.01986067882021639,0.8462269800079465,0.2857142857142857,0.26595744748307654,0.23529411764705882,0
2010,2010,Bianca Andreescu,2019-01-03,2019.0,ASB Classic,0.32675438596491224,1.973034927809136,0.23094688628633928,0.24038462420187084,0.2114164896337316,1
2015,2015,Venus Williams,2019-01-03,2019.0,ASB Classic,-0.01986067882021639,-0.8462269800079465,0.7812500174622987,0.7874015866287349,0.7575757274724029,1
2014,2014,Lesia Tsurenko,2019-01-03,2019.0,Brisbane International,0.012962962962962968,-1.5874326001758279,0.4545454446934474,0.44052863806273873,0.4048582949056321,1
2013,2013,Naomi Osaka,2019-01-03,2019.0,Brisbane International,-0.1090909090909091,-0.5244840751000223,0.5263157960780771,0.5319148949661531,0.4065040587370328,1
2024,2024,Vera Zvonareva,2019-01-04,2019.0,Shenzhen Open,-0.0016555149341243025,-1.3104354271113041,0.6535947834637234,0.6493506654355597,0.6289308044070249,1
2023,2023,Yafan Wang,2019-01-04,2019.0,Shenzhen Open,-0.004184704184704183,-1.3217558399823195,0.3816794059846342,0.392156870078234,0.37037036382939437,1
2021,2021,Aryna Sabalenka,2019-01-04,2019.0,Shenzhen Open,-0.04244031830238727,1.4665571320392017,0.6369426538796358,0.6289308044070249,0.6097561028796531,1
2020,2020,Alison Riske,2019-01-04,2019.0,Shenzhen Open,-0.004224270353302612,0.5686930060865394,0.5263157960780771,0.5181347291073825,0.49751244017146684,1
2019,2019,Karolina Pliskova,2019-01-04,2019.0,Brisbane International,-0.10326086956521739,-0.8649974374866045,0.7518796749870864,0.7407407276587887,0.7142857264499277,1
2018,2018,Su-Wei Hsieh,2019-01-04,2019.0,ASB Classic,-0.024086378737541526,-1.550597412411167,0.7812500174622987,0.7633588119692684,0.746268638127311,1
2017,2017,Julia Goerges,2019-01-04,2019.0,ASB Classic,-0.059934318555008206,0.009705905683312699,0.7352941099128922,0.7352941099128922,0.7142857264499277,1
2016,2016,Bianca Andreescu,2019-01-04,2019.0,ASB Classic,0.019062078272604588,4.796890800172935,0.4219409486444344,0.4255319321625053,0.4,1
2022,2022,Donna Vekic,2019-01-04,2019.0,Brisbane International,0.00392156862745098,-2.4322629163025784,0.5813953391663639,0.5649717575005543,0.5347593569251704,1
2022,2022,Aliaksandra Sasnovich,2019-01-04,2019.0,Brisbane International,-0.00392156862745098,2.4322629163025784,0.47619049781574513,0.48309180301925464,0.45454545454545453,0
2024,2024,Veronika Kudermetova,2019-01-04,2019.0,Shenzhen Open,0.0016555149341243025,1.3104354271113041,0.4,0.40322580335043473,0.3846153846153846,0
2021,2021,Maria Sharapova,2019-01-04,2019.0,Shenzhen Open,0.04244031830238727,-1.4665571320392017,0.4219409486444344,0.4201680470233542,0.3921568627450981,0
2020,2020,Sorana Cirstea,2019-01-04,2019.0,Shenzhen Open,0.004224270353302612,-0.5686930060865394,0.5263157960780771,0.5319148949661531,0.5,0
2019,2019,Ajla Tomljanovic,2019-01-04,2019.0,Brisbane International,0.10326086956521739,0.8649974374866045,0.29411763880904596,0.30864197440017305,0.2808988764044944,0
2018,2018,Sara Sorribes Tormo,2019-01-04,2019.0,ASB Classic,0.024086378737541526,1.550597412411167,0.26666666666666666,0.2857142857142857,0.2631578947368421,0
